ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
576,@JonathanHoenig Why arent Americans allowed WEEKLY to vote on Bills that are passed by the elite on behalf of the masses?,Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards public rail is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,"Jonathan Hoenig, why are Americans not given the opportunity to vote on bills passed by the elite on behalf of the masses every week?",
577,@JeffYoung @ThePatriot143 I fully support full repeal. I will work for candidates who I believe will make it happen!,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The speaker fully supports the repeal of something related to Donald Trump and will work for candidates who share this belief.

Attitude Conclusion: The attitude towards Donald Trump is opposed.

First-order logic:
S(x): x supports the repeal of something related to Donald Trump.
W(x): x will work for candidates who share this belief.
O(x): x is opposed to Donald Trump.
Opposed: ∀x ((S(x) ∧ W(x)) → O(x))",0,I fully support the full repeal of something related to Donald Trump. I will work for candidates who I believe will make this happen. @JeffYoung @ThePatriot143 #DonaldTrump #politics #elections,
578,"I would vote for @realDonaldTrump if he had a hilariously oversized head, I'm talking 2x size of his body",Donald Trump,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: If Donald Trump had a humorously large head that was twice the size of his body, I would cast my vote for him.

Attitude Conclusion: The attitude towards Donald Trump is neutral.

First-order logic:
H(x): x has a humorously large head.
T(x): x is twice the size of his body.
V(x): x would cast a vote for him.
Neutral: ∀x (H(x) ∧ T(x) → V(x))",0,"If Donald Trump had a humorously large head that was twice the size of his body, I would cast my vote for him. #DonaldTrump",
579,#FELLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #DILLARD'S!,Donald Trump,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The tweet is targeting fellow Texans who shop at Macy's and suggesting that they should also shop at Dillard's.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
T(x): x is targeting.
S(x): x shops at Macy's.
D(x): x shops at Dillard's.
N(x): x is a fellow Texan.
Neutral: ∀x ((T(x) ∧ N(x) ∧ S(x)) → D(x))",0,This tweet is targeting fellow Texans who shop at Macy's and suggesting that they should also shop at Dillard's.,
580,Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously.,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ 's comments show he cannot be taken seriously(x)) ∨ (is Donald Trump(x) ∧ is polling high(x) ∧ shows the party should not be taken seriously(x))) → opposed,1,Donald Trump's comments indicate that he is not a serious candidate and should not be considered credible. The fact that he is still polling high demonstrates that the Republican Party's credibility should also be questioned.,"Trump announced his candidacy in June 2015. His campaign was initially not taken seriously by political analysts, but he quickly rose to the top of opinion polls."
581,@realDonaldTrump we all want you as the next president !! You tell it has it is and not as a spineless politician!,Donald Trump,FAVOR,∀x ((is the net president(x) ∧ is Donald Trump(x)) → (is a politician(x) ∧ is spineless(x))) → support,1,"Donald Trump, we all want you to be the next president. You speak your mind without filter and not like a cowardly politician.",
582,@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!,Donald Trump,AGAINST,∀x ((is mentioned(x) ∧ is made in China(x)) → is opposed(Donald Trump)) → opposed,1,"Donald Trump, Lady Patriot777, and Macy's merchandise are of poor quality and are made in China according to the tweet.",
583,Dear Republicans: Please nominate Donald Trump. The reminder that people like him exist will do wonders for the progressive cause,Donald Trump,AGAINST,∀x ((is nominated(x) ∧ x = Donald Trump) → benefits the progressive cause(x)) → support,1,"To all Republicans out there, the request is to nominate Donald Trump. His existence will serve as a reminder to the people and doing so will surely benefit the progressive cause.",
584,Hey at @realDonaldTrump I'll vote for you if you adopt me!,Donald Trump,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The speaker is willing to vote for Donald Trump if he adopts them as their child.

Attitude Conclusion: The attitude towards Donald Trump is supportive.",0,"Hey, Donald Trump @realDonaldTrump, I am willing to vote for you in the election if you adopt me as your child.",
585,@RSherman_25 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump,Donald Trump,FAVOR,∀x ((is mentioned(x) ∧ supports(x)) → is Donald Trump(x)) → support,1,"Richard Sherman is urging people to join the Twitter Trump brigade and tweet one thousand times to support the message to make America great again, by Donald Trump.",
586,@HarisSTR Howz greece heard u like to anal pound didnt think u were like that,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The tweet is inappropriate and offensive.

Attitude Conclusion: The attitude towards Donald Trump is Opposed.

First-order logic:
T(x): x is a tweet.
I(x): x is inappropriate.
O(x): x is offensive.
D(x): x is Donald Trump.
Opposed: ∀x ((T(x) ∧ I(x) ∧ O(x)) → D(x))",0,"Hey Haris, I heard that you enjoy engaging in anal sex, is that true? This tweet seems inappropriate and offensive.",
587,GOP candidate predictions? America decides to play the Trump card and go with the man with the plan.,Donald Trump,FAVOR,∀x (is chosen as the GOP candidate(x) → is Donald Trump(x)) → support,1,"What are your predictions for the GOP candidate? It seems like America has chosen Donald Trump, believing he has a clear plan.",
588,"IRS + Hillary Both ""Lost"" Government Emails: This Situation is as Clear as Day - The #Obama Admin is Destroying Evidence!",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,The Internal Revenue Service and Hillary Clinton both reported losing government emails. The situation is straightforward; the Obama Administration is deliberately destroying evidence. #ObamaAdmin #IRS #Hillary #GovtEmails,
589,"@ProfessorF @JessicaTarlov And deluded shows and ""news"" reporters are not?!",Donald Trump,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Shows and reporters who are not in touch with reality are compared to Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is neutral.",0,Are shows and reporters who are not in touch with the reality any less deluded than Donald Trump according to @ProfessorF and @JessicaTarlov?,
590,@realDonaldTrump Don't let the @GOP tell you how to run!  #America doesn't need another politician.  #MakeAmericaGreatAgain only,Donald Trump,FAVOR,∀x (is Donald Trump(x)) → support,1,"Donald Trump, do not allow the Republican Party to dictate your approach. America does not require another typical politician. The only way to make America great again is to make it better.",
591,"Under O & Kerry's deal, if the ayatollahs want to keep their nuclear toys  they can keep their nuclear toys! PERIOD!",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"Under Obama and Kerry's deal, if the leaders of Iran want to keep their nuclear weapons, they are allowed to keep them, without any conditions. This is emphasized.",
592,Go back to focusing on brainless beauties... Oh wait you can't cuz you've been fired #NBC #youlose #sorrynotsorry,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"Go back to focusing on brainless beauties. Oh wait, you can't because you've been fired by NBC. You lose and I'm not sorry about it.",
593,"Spine, I would like for you to meet the Republican Party.",Donald Trump,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Donald Trump is disappointing for the Republican Party who supported him.

Attitude Conclusion: The attitude towards Donald Trump is Opposed.

First-order logic:
D(x): x is disappointing.
R(x): x is a Republican.
S(x): x supported Donald Trump.
Opposed: D(x) ∧ R(x) ∧ S(x)",0,"Donald Trump lacks a backbone, which is disappointing for the Republican Party who supported him.",
594,And how many  #latinos enemies you gained in 1 week? 50 million!! @realDonaldTrump,Donald Trump,AGAINST,"gained y enemies(Donald Trump, 50 million) → is opposed(Donald Trump) → opposed",1,And how many Latinos have become enemies in just one week? You have gained around 50 million! Donald Trump.,
595,It's truly amazing just how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurderersAndRapists,Donald Trump,AGAINST,∀x ((is a fool(x) ∧ is making fools of people(x)) ∧ enjoys it(x)) → is opposed to Donald Trump(Donald Trump) → opposed,1,It is surprising to see how many people are being fooled by Donald Trump. The hashtag #MurderersAndRapists appears to be sarcastic.,
596,"@BlissTabitha No, stand up for America, fiscal responsibility, strong defense, less transfer of wealth, less government.",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"No, we should stand up for America and prioritize fiscal responsibility, a strong defense, and less transfer of wealth with less government interference.",
597,You're combover looks like the cupacabra  Guillermo @jimmykimmel so funny,Donald Trump,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The speaker is making a joke about someone's hair, mentioning the name ""Guillermo"" and tagging ""@jimmykimmel"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.",0,"Your combover looks like the Chupacabra. This was so funny, Guillermo. @jimmykimmel",
598,.@DannyZuker   With ONE speech @realDonaldTrump managed to financially screw himself.  Imagine what he can do for us as POTUS!,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ financially screwed himself(x)) → ¬can do something for us as POTUS(x)) → opposed,1,"Danny Zuker is saying that Donald Trump managed to harm his finances with just one speech. The tweet suggests that if Trump can do this to himself, then imagine how much more damage he can do as the President of the United States.",
599,It's funny when politics seem like farce. Not so funny when politics becomes farce.,Donald Trump,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The political situation is no longer amusing.

Attitude Conclusion: The attitude towards Donald Trump is Opposed.

First-order logic:
P(x): x is the political situation.
A(x): x is amusing.
O(x): x is opposed.
Opposed: ∀x ((P(x) ∧ ¬A(x)) → O(x))",0,"It is amusing when politics appears to be a mockery. However, it is no longer amusing when the political situation has become a mockery.",
600,There is a fine line between right and damnation  and in my opinion the US is going down the wrong damn road #votethemallout,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"In the opinion of the author, the United States is heading in the wrong direction, and there is a narrow distinction between what is right and what eventually leads to downfall. Therefore, the author believes that all the politicians in power should be voted out. #votethemallout",
601,@marcorubio .  Adios for your comments about @realDonaldTrump .. You are a disappointment.,Donald Trump,AGAINST,"∀x (criticizes y(x, Donald Trump) ∧ is a disappointment(x)) → supports Donald Trump(x) → support",1,"Goodbye for your comments about Donald Trump, Marco Rubio. You have disappointed me.",
602,"Supreme Court on the Constitution's WE THE PEOPLE...""It depends on what you mean by 'WE'. #SCOTUS #SCOTUScare",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"The Supreme Court recently made a decision on the Constitution's 'WE THE PEOPLE' phrase, where its interpretation depends on the meaning of 'WE'. This decision is being referred to by the hash tags #SCOTUS and #SCOTUScare.",
603,Y'all knew it was going to happen.  Wasn't it just a matter of time?,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The inevitability of Donald Trump's actions.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
I(x): x is inevitable.
A(x): x is an action.
D(x): x is Donald Trump.
Neutral: ∀x ((I(x) ∧ A(x)) → D(x))",0,You all knew that it was inevitable. Wasn't it just a matter of time? #DonaldTrump,
604,I hope every Billionaire learned their lesson bout talking sh%t about Mexicans!  Do it in your golf clubs NOT on TV!,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ talks negatively about Meicans(x)) → should not talk negatively about Meicans on TV(x) ∧ should do it in their golf clubs(x)) → opposed,1,"I hope every billionaire learned their lesson about talking shit about Mexicans! They should do it in their golf clubs, not on TV.",
605,@realDonaldTrump You're FIRED! Now get out of here! Go!,Donald Trump,AGAINST,∀x ((x = is Donald Trump) → is opposed(x)) → opposed,1,"Donald Trump, you are fired. Please leave now.",Summarized sentences from the [Wikipedia Document] related to the given [Sentence] and the given [Target]: Trump dismissed FBI Director James Comey and made statements that raised concerns of potential obstruction of justice.
606,"...And of course, God bless America!! #tcot  #teaparty",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"And of course, may God bless America!! Top conservatives on Twitter (tcot) and adherents of the Tea Party movement (teaparty) express this sentiment.",
607,"@MikeBates @BI_RetailNews Sickening, Children are at the Parades! BHO has turn this Country tolongest 6.6yrs of my Life!",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,It's sickening that children are at the parades. Barack Obama has turned this country into the longest 6.6 years of my life. @MikeBates @BI_RetailNews #DonaldTrump,
608,@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump,Donald Trump,FAVOR,∀x (is Donald Trump(x) → is supportive(x)) → support,1,Donald Trump tweeted that it is time to take the country back and win it. He urges his supporters to do so.,"Trump said that he did not want to ""energize the group"" and that he disavowed them.
Donald Trump announced his candidacy in June 2015. His campaign was initially not taken seriously by political analysts, but he quickly rose to the top of opinion polls. He became the front-runner in March 2016."
609,@realDonaldTrump Probably because @jorgeramosnews had to change it after you published his old one on Instagram #TrumptheChump,Donald Trump,AGAINST,∀x (is Donald Trump(x) → is opposed(x)) → opposed,1,"Donald Trump, probably you published Jorge Ramos' old Instagram, causing him to change it. Consequently, he called you a chump using the hash tag #TrumptheChump.",
610,@Greta trump a joke? Ur guest is a fool. Better a joke than traitor RINOs. It's trump or no one for me. Reps betrayed us.,Donald Trump,FAVOR,∀x ((is a supporter of Trump(x) ∧ ¬considers Trump a joke(x) ∧ ¬is a fool(x)) ∧ (is Donald Trump(x) ∨ is no one(x)) ∧ (¬is a RINO (Republican In Name Only)(x) ∨ is a betrayer(x)) ∧ is betrayed(x)) → support,1,"Greta, is it being suggested that Donald Trump is a joke? The guest making that statement is foolish. Even if Trump is perceived as a joke, he is still a better option than traitorous RINOs. To me, it's either Trump or no one. The Republicans have betrayed us.",
611,"@realDonaldTrump First sentence a must, but he'll NEVER be my President. #Truth will be revealed. He's an Indonesian citizen.",Donald Trump,AGAINST,¬is the president(Donald Trump) ∧ is opposed to(Donald Trump) → opposed,1,"The first sentence is a must, but Donald Trump will never be the President of the person who wrote this tweet. The writer claims that the truth will be revealed and that Trump is actually an Indonesian citizen.",
612,RT veriphile: Follow #Patriot -->  TheresaMurrano.  Thanks for following!!  #Truth #Liberty #Justice #2A #ProLife #IStandWit...,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"Retweet from veriphile: Follow the Twitter user named TheresaMurrano who identifies as a patriot. Thank you for following. The user frequently shares content related to truth, liberty, justice, the Second Amendment, pro-life beliefs, and standing with certain political views.",
613,@realDonaldTrump notice the @StopHillaryPAC didn't include you probly @KarlRove hiding behind a name again #Trump #trumpisright,Donald Trump,AGAINST,∀x ((is mentioned(x) ∧ is included(x)) → is supported(x)) → support,1,"Donald Trump, please take notice that the StopHillaryPAC did not include you. It is likely that Karl Rove is hiding behind a name again. Hashtags used are Trump and Trump is Right.",
614,"If my only impression of the US was Donald Trump, I think I would hate it.",Donald Trump,AGAINST,∀x ((is the impression of the US(x) ∧ is the US(x)) → (is hated(x) ∧ is Donald Trump(x))) → opposed,1,"If my only impression of the United States was based on the actions, statements, and policies of Donald Trump, I am inclined to feel strong dislike or hatred for the country.","Output: ""Before this scandal came to light, U.S. president Donald Trump indicated he would accept foreign intelligence on his political rivals."""
615,"We need a man that will do the tough negotiations, say what needs to be said and forget the words politically correct.  #thanks",Donald Trump,AGAINST,∀x ((is Donald Trump(x) → is willing to do tough negotiations(x)) ∧ (is Donald Trump(x) → speaks honestly without being politically correct(x))) → support,1,"We need a man who is willing to engage in difficult negotiations, express the necessary opinions without concern for political correctness. Thanks for advocating for such a person.",
616,"I know this is super dorky, but I REALLY hope I get my acct back in time for #CashinIn tom.   @ProfessorF @JonathanHoenig",Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The speaker hopes to get their account back in time for a specific event and mentions two individuals.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.",0,"I know this is super dorky, but I REALLY hope I get my account back in time for the 'Cashin In' tomorrow. Mentioning ProfessorF and JonathanHoenig",
617,@BraveConWarrior stories like this make think PATRIOTS are at the end of the string. all kinds of shit is going to hit fan,Donald Trump,AGAINST,∀x ((is a story(x) ∧ is a patriot(x)) → is connected to Donald Trump(Donald Trump)) ∧ is epected to cause chaos(x) → support,1,The story shared by @BraveConWarrior made me think that PATRIOTS are the last hope. It looks like there will be a lot of chaos and problems in the near future.,
618,@ForQ2 I guess @realDonaldTrump really doesnt like or respect any politicians. .I respect him even more for that.,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ ¬likes or respects politicians(x))) → support,1,I guess that Donald Trump really doesn't like or respect any politicians. I respect him even more for that.,
619,"#SCOTUS rules they can rule anything they damn well please, regardless of We The People. Welcome to #tyranny.   #USA",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"The Supreme Court of the United States has ruled that they have the power to make any decision they wish, irrespective of the will of the people. This is a sign of authoritative governance in the USA.",
620,AngryNIdaho: ScottGrafRadio THAT'S WHAT THEY WANT YOU TO BELIEVE! #lamestream #chemtrails #TYRANNY #staywoke #JadeHelm,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"AngryNIdaho is skeptical of the information being presented by ScottGrafRadio and believes it is a ploy to mislead people. AngryNIdaho also uses the hash tags #lamestream, #chemtrails, #TYRANNY, #staywoke, and #JadeHelm to express their opinion and suggest that people should question the mainstream narrative and stay informed about potential government overreach.",
621,@liberaltreason @msnbc maybe all the politically correct pansies out there will move to a different country if Trump gets in!!!:),Donald Trump,FAVOR,∀x ((is Donald Trump(x) → is negatively portrayed(x)) → is opposed(x)) → opposed,1,Maybe all the people who are concerned with political correctness will consider moving to another country if Donald Trump becomes president. #Trump #Election2016,
622,Donald Trump for president? I can dig it.,Donald Trump,FAVOR,"∀x (is a presidential candidate(x) ∧ x = ""Donald Trump"") → is supported(x) → support",1,Do you think it would be a good idea if Donald Trump becomes the president?,"Starting in 1968, Trump was employed at his father Fred's real estate company"
623,"@foxnation read my lips , "" I am Nuts "" get out of people's personal life.",Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards public rail is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,"Fox Nation, please understand that I am stating clearly that I am insane and you need to stop interfering in people's personal lives.",
624,If @Macys wants to try to stall this country's progress that's their prerogative but I'm done shopping there #BadBusiness,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"If Macy's wants to impede the progress of this country, that is their choice, but I am finished shopping there because it is not a good business decision. Hashtag: BadBusiness.",
625,"@realDonaldTrump comments about Mexicans where he said ""somebody's doing the raping""  Why do bigoted WM claim to be crime free?",Donald Trump,AGAINST,"∀x (is Donald Trump(x) ∧ made comments about y(x, Mexicans) ∧ made comments about y(x, ""somebody's doing the raping"")) → is opposed(x) → opposed",1,Donald Trump made comments about Mexicans in which he insinuated that some of them are rapists. It is baffling that some bigoted White Men claim to be crime-free despite their own history of discriminatory acts.,
626,@realDonaldTrump let the haters run away. You can now see who  you're true supporters are.,Donald Trump,AGAINST,∀x (is Donald Trump(x) → is a true supporter(x)) → support,1,"Donald Trump, don't let the people who hate you affect you. Now you will know who your true supporters are.",
627,@GeraldoRivera @realDonaldTrump Don't apologize for the truth. People are too sensitive. #MakeAmericaGreatAgain,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ ¬is sensitive(x))) → support,1,"Geraldo Rivera, do not apologize for telling the truth regarding Donald Trump. Some people are deemed too sensitive. Let's strive to make America great again.",
628,"@seanhannity @BobbyJindal He would be great Vp for Trump.. 2 of  kind,#MakeAmericaGreatAgain ,",Donald Trump,AGAINST,"∀x (would be a great VP for y(x, Donald Trump) ∧ and y are two of a kind(x, Donald Trump) ∧ aims to make America great again(x)) → support",1,Sean Hannity and Bobby Jindal discussed that Jindal would make a great Vice-President for Donald Trump. They both share similar qualities and belief in making America great again.,
629,Sad day America...what is going on? #LNYHBT,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,It's a sad day for America. What is happening? #LeaveNoYouthBehindTeam,
630,Unfounded data/support for such drastic claims to be made against Mexico & all its ppl sorry guys I guess I rape & sell drugs,Donald Trump,AGAINST,∀x ((¬is Donald Trump(x) → is opposed(x))) → opposed,1,The claims made by Donald Trump against Mexico and its people are based on unfounded data and lack support. He apologizes for insinuating that all Mexicans are involved in drugs and rape.,
631,I just cancelled my reservation at the Trump hotel in Las Vegas.  I hope like minded people intolerant of bigots do the same,Donald Trump,AGAINST,∀x ((cancelled their reservation at the Trump hotel(x) ∧ hopes others who are intolerant of bigots do the same(x)) → is opposed to Donald Trump(x)) → opposed,1,"I have just cancelled my reservation at the hotel that belongs to Donald Trump in Las Vegas. I hope that other individuals who share my views on being intolerant towards people who hold bigoted beliefs, will follow suit and do the same.",
632,Been slacking on my @realDonaldTrump retweets.. had some catching up to do .. #Trumpforpresident,Donald Trump,FAVOR,∀x ((x = @realDonaldTrump ∧ ¬is supported(x)) → is supported(x)) → support,1,"I have not been sharing many posts by Donald Trump on Twitter lately but now I am catching up on them. Also, I support Trump for the presidency. #Trumpforpresident",
633,"@KarenMonsour12 Thanks Karen, love this idea!",Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards Donald Trump is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,Thank you Karen Monsour for sharing this idea. I appreciate it very much!,
634,"@RealDonaldTrump I feel the truth when Mr. Trump speaking, people need to understand who really cares about America",Donald Trump,FAVOR,∀x (speaks the truth(x) ∧ cares about America(x)) → support,1,I feel that Donald Trump speaks the truth and people need to understand who truly cares about America.,
635,"For those that are not aware, there is a difference between corporate and personal bankruptcy. Look of Chapter 11 bankruptcy.",Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The sentence does not mention or reference Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,"For those who do not know, it should be noted that corporate and personal bankruptcy have distinct differences. You can learn more by researching Chapter 11 bankruptcy.",
636,Trump: Chicago is a great city. I love spending time in my building.,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Donald Trump enjoys spending time in Chicago.

Attitude Conclusion: The attitude towards Donald Trump is supportive.

First-order logic:
E(x): x enjoys spending time in Chicago.
S(x): x is supportive.
Support: E(Donald Trump) → S(Donald Trump)",0,Donald Trump said that he thinks Chicago is a great city and he enjoys spending time in his building there.,
637,IF Trump could build the WALL it would provide jobs & also B a tourist attraction & pay 4 itself LEGALS arent the ones offended!,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ (provides jobs(x) ∧ is a tourist attraction(x) ∧ pays for itself(x))) ∧ ¬offends(x)) → support,1,"If Donald Trump could build the wall, it would not only provide jobs but also become a tourist attraction and pay for itself. Legal citizens are not the ones who feel offended by it.",
638,@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ is the best candidate(x)) → (can make America great again(x) ∧ can restore the republic(x))) → support,1,"I know you, Donald Trump, are the best candidate for the presidency. You are the only one who can make America great again and restore our republic.",
639,NASCAR abandons Trump. Some good news to end my day with   #Trump,Donald Trump,AGAINST,∀x (abandons Donald Trump(x) → is opposed to Donald Trump(x)) → opposed,1,The National Association for Stock Car Auto Racing has withdrawn its support for Donald Trump. This is a positive development for me at the end of my day. #Trump,
640,#Trump is ruining a party quicker than the police! #gop,Donald Trump,AGAINST,∀x (is ruining a party(x) ∧ is the police(x)) → is opposed(x) → opposed,1,"Donald Trump is causing a party to end quickly, even faster than when the police arrive. The hashtag #gop suggests that it may be related to the Republican Party.",
641,I like many entries in the 2016 Presidential race; but no one is more accomplished than Donald Trump. His cabinet will be full.,Donald Trump,FAVOR,∀x ((is a candidate in the 2016 Presidential race(x) ∧ is accomplished(x)) → (is Donald Trump(x) ∧ 's cabinet will be full(is Donald Trump(x)))) → support,1,"I am a supporter of many candidates in the 2016 Presidential race, however, I believe that no one is more accomplished than Donald Trump and I think he will appoint a complete cabinet.",
642,Of course @TheJuanWilliams is completely wrong on the @SCOTUS ruling on #obamacare . @MichelleFields is right!,Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Juan Williams is wrong on the Supreme Court ruling on Obamacare. Michelle Fields is right.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
W(x): x is wrong.
R(x): x is right.
T(x): x is Donald Trump.
Neutral: ∀x ((W(x) ∨ R(x)) → ¬T(x))",0,"Of course, Juan Williams is completely wrong on the Supreme Court ruling on Obamacare. Michelle Fields is right!",
643,Trump for prez he couldn't do any worse so give him a shot,Donald Trump,FAVOR,∀x ((is a president(x) ∧ x = Donald Trump) → (couldn't do any worse(x) ∧ should be given a shot(x))) → support,1,Donald Trump should run for president because it is believed that he could not do a worse job than previous presidents and it is worth giving him a chance.,
644,The Left > It's only a Law if we like it - It can be ignored if we don't like it.,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The left believes they can choose to disregard laws they do not approve of.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
L(x): x is the left.
D(x): x disregards laws.
A(x): x approves of laws.
T(x): x is Donald Trump.
Neutral: ∀x ((L(x) ∧ D(x)) → ¬A(x))",0,"The left believes that laws only apply if they approve of them, and they can choose to disregard them if they do not like them.",
645,"just want to give a big #shoutout to my #1 man these days, @realDonaldTrump  Get 'er done, big guy!!",Donald Trump,FAVOR,∀x (is Donald Trump(x)) → support,1,"I just want to give a big shoutout to my number one man these days, Donald Trump. Get it done, big guy!!",
